productInventoryId	sourcingId	quantity	canceled
37	56527	7	
37	56575	9	
37	56659	4	
37	56710	8	
37	56722	9	
37	56764	2	
37	56779	5	
37	56792	2	
37	56945	2	
37	57027	9	
37	57059	10	
37	57102	7	
37	57148	3	
37	57213	10	
37	57219	6	
37	57225	10	
37	57285	3	
37	57432	2	
37	57513	8	
37	57556	7	
37	57705	1	
37	57910	2	
37	57982	7	
37	57984	3	
37	58098	9	
37	58167	9	
37	58217	4	
37	58296	7	
37	58356	9	
37	58375	4	
37	58529	5	
37	58556	1	
37	58605	5	
37	58643	2	
37	58657	8	
37	58691	5	
37	58738	2	
37	58852	9	
37	58853	8	
37	58898	4	
37	59107	10	
37	59114	7	
37	59147	8	
37	59261	9	
37	59457	8	
37	59519	7	
37	59774	1	
37	59781	6	
37	59803	1	
37	59829	7	
37	59878	6	
37	59945	5	
37	60039	7	
37	60114	8	
37	60138	10	
37	60291	9	
37	60300	4	
37	60314	2	
37	60330	9	
37	60373	2	
37	60377	5	
37	60529	2	
37	60688	10	
37	60891	9	
37	60929	9	
37	61043	8	
37	61119	10	
37	61172	2	
37	61189	6	
37	61196	7	
37	61265	4	
37	61663	3	
37	61784	4	
37	61800	5	
37	61930	5	
37	61969	5	
37	62111	4	
37	62134	10	
37	62211	6	
37	62249	6	
37	62311	2	
37	62313	10	
37	62353	8	
37	62530	9	
37	62545	8	
37	62632	7	
37	62642	10	
37	62661	6	
37	62684	10	
37	62712	6	
37	62746	10	
37	62800	6	
37	62811	5	
37	62972	8	
37	63054	3	
37	63214	1	
37	63335	5	
37	63352	2	
37	63380	5	
37	63485	8	
37	63658	7	
37	63738	8	
37	63782	3	
37	63800	3	
37	63842	3	
37	63872	1	
37	63878	7	
37	63920	9	
37	64101	9	
37	64219	9	
37	64229	5	
37	64230	8	
37	64276	9	
37	64281	1	
37	64376	8	
37	64467	3	
37	64471	3	
37	64508	4	
37	64575	3	
37	64576	5	
37	64601	3	
37	64608	4	
37	64831	6	
37	64895	6	
37	65019	6	
37	65088	5	
37	65119	8	
37	65127	3	
37	65233	9	
37	65268	8	
37	65389	1	
37	65443	2	
37	65571	3	
37	65681	9	
37	65717	5	
37	65783	2	
37	65785	7	
37	65932	10	
37	66121	10	
37	66177	3	
37	66193	7	
37	66229	9	
37	66248	6	
37	66261	4	
37	66270	1	
37	66290	3	
37	66319	5	
37	66354	10	
37	66383	2	
37	66394	6	
37	66478	5	
37	66695	7	
37	66697	9	
37	66877	2	
37	66881	6	
37	67036	9	
37	67054	6	
37	67099	8	
37	67142	8	
37	67205	8	
37	67277	7	
37	67306	9	
37	67348	1	
37	67494	1	
37	67701	3	
37	67711	5	
37	67846	1	
37	67930	1	
37	68075	8	
37	68089	4	
37	68097	2	
37	68111	5	
37	68176	3	
37	68219	9	
37	68237	3	
37	68264	7	
37	68373	9	
37	68403	2	
37	68453	6	
37	68506	7	
37	68509	10	
37	68537	7	
37	68575	8	
37	68601	2	
37	68603	3	
37	68808	1	
37	68920	4	
37	69048	5	
37	69102	10	
37	69176	1	
37	69179	2	
37	69220	2	
37	69226	8	
37	69418	3	
37	69419	1	
37	69596	8	
37	69734	3	
37	69763	8	
37	69795	8	
37	69811	2	
37	69875	1	
37	69900	7	
37	69977	5	
37	70037	6	
37	70048	10	
37	70068	2	
37	70179	9	
37	70205	2	
37	70298	10	
37	70369	10	
37	70370	1	
37	70383	9	
37	70598	5	
37	70618	6	
37	70714	4	
37	70715	4	
37	70770	5	
37	70795	7	
37	70991	10	
37	70996	1	
37	71049	3	
37	71092	8	
37	71127	4	
37	71385	3	
37	71403	8	
37	71578	8	
37	71620	5	
37	71633	8	
37	71649	2	
37	71680	6	
37	72052	4	
37	72117	7	
37	72194	7	
37	72263	10	
37	72426	3	
37	72512	6	
37	72517	7	
37	72572	9	
37	72589	4	
37	72623	6	
37	72646	9	
37	72784	2	
37	72820	10	
37	72929	2	
37	73138	10	
37	73177	4	
37	73207	8	
37	73293	3	
37	73304	6	
37	73336	6	
37	73339	4	
37	73475	10	
37	73580	6	
37	73629	4	
37	73701	7	
37	73779	2	
37	73781	9	
37	73858	1	
37	73863	5	
37	73872	9	
37	73886	9	
37	73932	5	
37	73936	9	
37	73969	5	
37	74118	8	
37	74157	7	
37	74247	10	
37	74323	7	
37	74326	7	
37	74423	8	
37	74459	6	
37	74587	9	
37	74688	5	
37	74708	8	
37	74860	5	
37	74944	2	
37	74981	5	
37	74985	4	
37	74992	5	
37	75044	10	
37	75046	10	
37	75181	8	
37	75182	7	
37	75224	3	
37	75245	6	
37	75295	8	
37	75303	10	
37	75349	1	
37	75443	9	
37	75488	8	
37	75576	1	
37	75577	6	
37	75617	9	
37	75632	8	
37	75710	7	
37	75949	4	
37	75996	10	
37	76072	3	
37	76108	5	
37	76192	2	
37	76327	3	
37	76365	2	
37	76378	1	
37	76609	10	
37	76662	4	
37	76705	2	
37	76709	5	
37	76734	8	
37	76966	7	
37	77035	1	
37	77066	10	
37	77067	10	
37	77240	5	
37	77404	3	
37	77419	9	
37	77445	9	
37	77548	3	
37	77578	2	
37	77585	9	
37	77831	9	
37	77857	1	
37	77884	8	
37	77894	4	
37	77973	4	
37	77991	4	
37	77998	5	
37	78076	10	
37	78102	5	
37	78134	9	
37	78255	2	
37	78305	2	
37	78326	5	
37	78403	5	
37	78483	6	
37	78531	5	
37	78534	1	
37	78612	7	
37	78627	1	
37	78640	6	
37	78696	4	
37	78705	3	
37	78709	3	
37	78737	4	
37	78762	5	
37	78783	8	
37	78817	9	
37	78835	6	
37	78903	10	
37	78908	6	
37	78930	2	
37	78949	8	
37	78991	2	
37	79108	4	
37	79109	8	
37	79202	4	
37	79314	4	
37	79324	6	
37	79415	1	
37	79430	8	
37	79471	3	
37	79588	3	
37	79601	2	
37	79714	9	
37	79797	2	
37	79849	4	
37	80059	2	
37	80074	4	
37	80096	3	
37	80184	2	
37	80224	10	
37	80274	4	
37	80301	6	
37	80441	2	
37	80475	7	
37	80497	3	
37	80537	8	
37	80553	5	
37	80870	4	
37	81001	5	
37	81004	8	
37	81074	2	
37	81083	8	
37	81093	3	
37	81136	3	
37	81150	1	
37	81234	9	
37	81339	4	
37	81416	9	
37	81443	5	
37	81566	9	
37	81594	3	
37	81632	8	
37	81659	8	
37	81675	7	
37	81685	7	
37	81721	6	
37	81768	8	
37	81772	4	
37	81867	4	
37	81868	7	
37	82085	2	
37	82133	7	
37	82158	6	
37	82162	5	
37	82333	7	
37	82498	2	
37	82499	5	
37	82501	10	
37	82526	7	
37	82579	6	
37	82581	3	
37	82582	4	
37	82603	5	
37	82724	7	
37	82788	7	
37	82822	2	
37	82830	4	
37	82840	8	
37	82862	2	
37	82865	3	
37	82877	5	
37	82925	8	
37	83223	3	
37	83373	6	
37	83416	5	
37	83488	7	
37	83489	7	
37	83631	7	
37	83660	5	
37	83796	3	
37	83861	6	
37	83879	8	
37	84020	6	
37	84127	1	
37	84143	9	
37	84240	6	
37	84322	7	
37	84334	4	
37	84352	3	
37	84356	8	
37	84467	9	
37	84484	8	
37	84762	6	
37	84953	2	
37	84999	7	
37	85007	7	
37	85082	2	
37	85125	5	
37	85137	9	
37	85158	1	
37	85403	5	
37	85469	8	
37	85499	8	
37	85544	2	
37	85564	5	
37	85584	7	
37	85630	7	
37	85637	4	
37	85667	8	
37	85679	3	
37	85703	2	
37	85757	10	
37	85816	9	
37	85849	5	
37	85909	7	
37	86072	5	
37	86190	9	
37	86229	6	
37	86247	6	
37	86305	8	
37	86396	4	
37	86459	2	
37	86469	4	
37	86553	6	
37	86583	10	
37	86587	4	
37	86590	7	
37	86660	4	
37	86731	3	
37	86776	8	
37	86836	5	
37	86968	7	
37	87035	5	
37	87073	6	
37	87092	5	
37	87200	2	
37	87207	1	
37	87240	4	
37	87341	5	
37	87390	5	
37	87401	9	
37	87416	4	
37	87481	1	
37	87487	2	
37	87584	9	
37	87603	10	
37	87629	6	
37	87759	4	
37	87800	5	
37	87840	4	
37	87943	4	
37	88002	3	
37	88023	7	
37	88061	3	
37	88169	7	
37	88179	6	
37	88188	10	
37	88252	6	
37	88309	1	
37	88359	10	
37	88415	9	
37	88417	3	
37	88557	8	
37	88653	2	
37	88684	9	
37	88712	2	
37	88857	6	
37	88880	9	
37	89019	9	
37	89035	5	
37	89077	1	
37	89176	5	
37	89317	5	
37	89347	7	
37	89410	2	
37	89420	1	
37	89471	9	
37	89508	4	
37	89540	6	
37	89570	3	
37	89610	3	
37	89657	4	
37	89672	5	
37	89705	4	
37	89802	7	
37	89868	2	
37	89904	7	
37	89906	2	
37	89935	3	
37	90003	5	
37	90140	3	
37	90179	7	
37	90188	9	
37	90318	5	
37	90413	6	
37	90420	4	
37	90471	9	
37	90524	10	
37	90546	7	
37	90599	10	
37	90608	2	
37	90776	2	
37	90796	4	
37	90802	8	
37	90960	7	
37	91011	1	
37	91103	4	
37	91124	1	
37	91230	3	
37	91279	9	
37	91504	7	
37	91548	1	
37	91741	10	
37	91780	4	
37	91793	9	
37	91858	8	
37	92001	4	
37	92014	9	
37	92035	7	
37	92048	5	
37	92184	5	
37	92234	5	
37	92439	10	
37	92450	6	
37	92473	5	
37	92476	5	
37	92514	5	
37	92521	6	
37	92527	4	
37	92599	5	
37	92637	9	
37	92690	6	
37	92724	10	
37	92764	4	
37	92776	2	
37	92820	7	
37	93056	10	
37	93072	5	
37	93103	5	
37	93120	10	
37	93184	5	
37	93246	3	
37	93303	8	
37	93323	1	
37	93347	6	
37	93382	4	
37	93465	10	
37	93474	7	
37	93495	7	
37	93512	8	
37	93529	2	
37	93564	2	
37	93650	8	
37	93667	5	
37	93673	3	
37	93810	6	
37	93837	4	
37	93847	4	
37	93986	6	
37	94041	4	
37	94095	10	
37	94189	1	
37	94206	8	
37	94269	2	
37	94346	2	
37	94360	6	
37	94366	5	
37	94412	5	
37	94528	7	
37	94549	8	
37	94557	2	
37	94600	2	
37	94615	9	
37	94658	4	
37	94689	6	
37	94713	8	
37	94738	9	
37	94818	5	
37	94839	3	
37	94867	9	
37	94879	7	
37	95059	7	
37	95102	4	
37	95159	8	
37	95242	10	
37	95469	2	
37	95498	9	
37	95574	7	
37	95633	7	
37	95754	6	
37	95805	7	
37	95888	10	
37	95892	9	
37	95952	4	
37	96018	8	
37	96019	9	
37	96033	8	
37	96034	8	
37	96089	4	
37	96094	4	
37	96110	3	
37	96117	5	
37	96154	2	
37	96198	8	
37	96350	9	
37	96370	3	
37	96402	2	
37	96411	4	
37	96511	10	
37	96534	9	
37	96620	6	
37	96678	9	
37	96694	8	
37	96724	5	
37	96816	1	
37	96900	6	
37	97042	7	
37	97053	8	
37	97073	4	
37	97094	9	
37	97150	10	
37	97158	5	
37	97208	7	
37	97330	2	
37	97409	1	
37	97454	7	
37	97704	2	
37	97812	2	
37	97814	7	
37	97830	5	
37	97945	1	
37	98012	10	
37	98060	8	
37	98131	3	
37	98156	2	
37	98304	7	
37	98366	2	
37	98451	2	
37	98467	1	
37	98577	5	
37	98680	5	
37	98720	9	
37	98737	8	
37	98810	4	
37	98849	5	
37	98863	7	
37	98897	3	
37	98950	2	
37	98965	3	
37	98970	8	
37	99018	7	
37	99021	2	
37	99030	4	
37	99112	6	
37	99114	7	
37	99162	9	
37	99163	8	
37	99179	8	
37	99432	5	
37	99435	6	
37	99605	9	
37	99617	6	
37	99637	10	
37	99638	8	
37	99642	4	
37	99646	7	
37	99648	1	
37	99658	4	
37	99669	5	
37	99683	6	
37	99697	9	
37	99700	3	
37	99825	1	
37	99905	8	
37	99957	5	
37	100056	3	
37	100086	2	
37	100096	1	
37	100151	7	
37	100166	4	
37	100365	2	
37	100403	1	
37	100529	5	
37	100688	8	
37	100737	10	
37	100739	7	
37	100869	4	
37	100914	4	
37	101023	7	
37	101054	1	
37	101092	2	
37	101105	3	
37	101122	1	
37	101148	3	
37	101191	7	
37	101214	2	
37	101234	2	
37	101344	4	
37	101357	8	
37	101391	10	
37	101578	5	
37	101613	2	
37	101632	8	
37	101662	8	
37	101674	8	
37	101779	4	
37	101833	9	
37	101937	5	
37	102157	4	
37	102190	5	
37	102277	5	
37	102428	8	
37	102458	4	
37	102491	6	
37	102523	9	
37	102565	1	
37	102601	6	
37	102606	6	
37	102738	4	
37	102789	6	
37	102871	4	
37	103002	7	
37	103067	7	
37	103068	4	
37	103084	1	
37	103255	3	
37	103257	3	
37	103285	3	
37	103311	10	
37	103321	10	
37	103344	3	
37	103518	1	
37	103544	4	
37	103596	10	
37	103713	4	
37	103718	8	
37	103833	4	
37	103842	9	
37	103943	5	
37	104095	8	
37	104112	5	
37	104123	8	
37	104189	9	
37	104231	10	
37	104252	5	
37	104265	6	
37	104333	4	
37	104426	9	
37	104473	3	
37	104500	4	
37	104510	2	
37	104511	8	
37	104530	4	
37	104801	1	
37	104829	9	
37	104859	2	
37	104887	4	
37	104931	3	
37	105200	8	
37	105293	2	
37	105326	3	
37	105403	7	
37	105422	9	
37	105483	5	
37	105606	2	
37	105637	3	
37	105680	6	
37	105796	6	
37	105943	7	
37	105961	8	
37	106036	2	
37	106056	3	
37	106118	5	
37	106230	10	
37	106243	5	
37	106255	4	
37	106374	1	
37	106484	4	
37	106540	1	
37	106596	10	
37	106617	10	
37	106647	4	
37	106891	6	
37	106987	3	
37	107069	7	
37	107092	7	
37	107134	9	
37	107141	5	
37	107216	2	
37	107250	7	
37	107280	8	
37	107369	8	
37	107377	4	
37	107418	5	
37	107426	5	
37	107614	7	
37	107662	7	
37	107786	10	
37	107985	8	
37	108092	4	
37	108177	4	
37	108182	7	
37	108221	2	
37	108255	4	
37	108346	3	
37	108353	5	
37	108386	9	
37	108390	5	
37	108394	8	
37	108425	7	
37	108448	2	
37	108533	3	
37	108644	4	
37	108723	8	
37	108818	3	
37	108821	1	
37	108834	2	
37	108859	1	
37	108872	5	
37	108887	3	
37	108912	7	
37	108961	8	
37	109030	6	
37	109031	5	
37	109037	10	
37	109049	3	
37	109130	8	
37	109195	4	
37	109275	9	
37	109298	5	
37	109302	10	
37	109306	2	
37	109311	8	
37	109372	7	
37	109377	8	
37	109459	7	
37	109460	9	
37	109582	1	
37	109644	7	
37	109669	9	
37	109693	9	
37	109750	8	
37	109756	3	
37	109773	8	
37	109777	5	
37	109783	2	
37	109880	4	
37	109974	3	
37	109977	9	
37	110033	8	
37	110126	5	
37	110172	4	
37	110183	8	
37	110222	2	
37	110257	5	
37	110266	6	
37	110271	10	
37	110279	4	
37	110399	5	
37	110476	1	
37	110593	6	
37	110604	4	
37	110666	1	
37	110677	7	
37	110682	7	
37	110746	7	
37	110747	9	
37	110760	8	
37	110875	6	
37	110877	2	
37	110930	4	
37	110945	7	
37	110951	4	
37	111057	5	
37	111076	3	
37	111152	9	
37	111210	6	
37	111384	7	
37	111414	1	
37	111579	5	
37	111670	3	
37	111686	9	
37	111789	9	
37	111871	8	
37	111924	5	
37	111933	3	
37	111935	4	
37	111981	8	
37	112209	5	
37	112215	5	
37	112262	3	
37	112272	6	
37	112352	2	
37	112423	9	
37	112456	8	
37	112541	4	
37	112552	5	
37	112577	1	
37	112737	7	
37	112760	10	
37	112870	8	
37	112878	6	
37	112879	8	
37	112985	8	
37	112999	10	
37	113073	7	
37	113137	2	
37	113189	4	
37	113291	2	
37	113295	7	
37	113306	8	
37	113318	9	
37	113431	8	
37	113491	5	
37	113505	5	
37	113556	2	
38	28	9	
38	46	3	
38	105	4	
38	112	9	
38	136	5	
38	225	1	
38	244	8	
38	245	9	
38	382	5	
38	394	7	
38	401	2	
38	412	7	
38	430	5	
38	501	6	
38	517	5	
38	587	7	
38	590	9	
38	595	6	
38	755	3	
38	761	5	
38	881	7	
38	882	6	
38	894	5	
38	966	7	
38	1072	7	
38	1100	10	
38	1123	8	
38	1139	9	
38	1257	3	
38	1431	4	
38	1468	2	
38	1637	9	
38	1723	10	
38	1738	4	
38	1739	7	
38	2029	6	
38	2078	7	
38	2155	3	
38	2206	6	
38	2285	2	
38	2338	10	
38	2397	5	
38	2482	2	
38	2531	3	
38	2560	2	
38	2568	1	
38	2638	5	
38	2652	10	
38	2653	4	
38	2837	4	
38	3125	9	
38	3145	1	
38	3230	2	
38	3310	9	
38	3312	6	
38	3321	10	
38	3336	9	
38	3498	3	
38	3507	7	
38	3536	8	
38	3620	7	
38	3625	7	
38	3641	8	
38	3656	4	
38	3742	7	
38	3846	9	
38	3879	5	
38	3962	5	
38	4025	3	
38	4046	4	
38	4179	1	
38	4280	2	
38	4328	2	
38	4427	3	
38	4678	6	
38	4713	5	
38	4793	9	
38	4982	6	
38	4989	4	
38	4993	8	
38	5005	3	
38	5071	8	
38	5109	4	
38	5228	2	
38	5247	8	
38	5274	4	
38	5275	2	
38	5311	2	
38	5321	4	
38	5407	3	
38	5659	3	
38	5660	5	
38	5699	6	
38	5700	9	
38	5831	1	
38	5833	10	
38	5853	2	
38	5867	1	
38	5878	2	
38	6045	9	
38	6282	4	
38	6285	6	
38	6412	7	
38	6427	8	
38	6436	9	
38	6452	9	
38	6654	7	
38	6729	5	
38	6900	2	
38	6916	7	
38	6997	9	
38	7257	6	
38	7260	9	
38	7265	1	
38	7343	3	
38	7384	4	
38	7518	3	
38	7594	4	
38	7637	4	
38	7663	1	
38	7710	8	
38	7962	4	
38	8193	6	
38	8248	9	
38	8269	2	
38	8304	10	
38	8379	7	
38	8385	4	
38	8395	6	
38	8410	6	
38	8416	7	
38	8426	10	
38	8600	9	
38	8643	6	
38	8656	8	
38	8775	8	
38	8909	8	
38	8913	4	
38	8961	5	
38	9097	2	
38	9192	8	
38	9197	4	
38	9222	7	
38	9317	5	
38	9345	5	
38	9346	1	
38	9390	2	
38	9392	6	
38	9396	2	
38	9401	1	
38	9631	3	
38	9762	4	
38	9763	8	
38	9965	7	
38	9966	3	
38	10018	3	
38	10070	2	
38	10129	10	
38	10190	5	
38	10223	9	
38	10238	6	
38	10261	9	
38	10282	9	
38	10464	4	
38	10482	1	
38	10499	2	
38	10647	5	
38	10767	9	
38	10803	6	
38	10889	1	
38	10914	10	
38	11098	4	
38	11099	3	
38	11127	10	
38	11157	8	
38	11174	8	
38	11323	3	
38	11399	5	
38	11437	2	
38	11575	4	
38	11580	3	
38	11686	6	
38	11790	10	
38	11882	7	
38	11945	9	
38	12088	3	
38	12223	7	
38	12256	3	
38	12300	7	
38	12338	4	
38	12341	3	
38	12411	5	
38	12511	5	
38	12574	2	
38	12731	2	
38	12925	1	
38	13027	2	
38	13028	2	
38	13130	3	
38	13157	6	
38	13245	8	
38	13254	4	
38	13279	6	
38	13372	3	
38	13451	9	
38	13543	2	
38	13546	9	
38	13575	7	
38	13629	4	
38	13644	8	
38	13717	4	
38	13831	8	
38	13873	5	
38	13995	3	
38	14056	8	
38	14170	1	
38	14211	9	
38	14259	6	
38	14260	7	
38	14428	9	
38	14565	4	
38	14577	4	
38	14710	2	
38	14769	7	
38	14816	5	
38	14820	7	
38	14869	10	
38	14900	6	
38	14942	2	
38	15103	4	
38	15192	3	
38	15250	5	
38	15427	4	
38	15604	4	
38	15678	3	
38	15695	7	
38	15696	3	
38	15713	5	
38	15764	4	
38	15770	10	
38	15863	5	
38	15867	1	
38	15920	4	
38	16072	8	
38	16076	3	
38	16163	3	
38	16216	10	
38	16261	3	
38	16279	1	
38	16531	8	
38	16567	7	
38	16570	7	
38	16589	7	
38	16734	4	
38	16738	3	
38	16739	6	
38	16740	8	
38	16746	6	
38	16780	2	
38	16809	10	
38	16826	10	
38	16914	5	
38	17096	7	
38	17100	6	
38	17200	6	
38	17345	8	
38	17355	8	
38	17392	7	
38	17471	8	
38	17521	8	
38	17585	2	
38	17621	9	
38	17645	9	
38	17845	8	
38	17858	2	
38	17890	2	
38	17923	2	
38	17979	3	
38	18007	5	
38	18059	9	
38	18199	7	
38	18252	8	
38	18265	4	
38	18451	5	
38	18609	7	
38	18649	3	
38	18652	2	
38	18860	8	
38	18924	8	
38	18943	5	
38	18951	4	
38	18955	3	
38	19086	6	
38	19123	9	
38	19270	8	
38	19293	4	
38	19297	5	
38	19315	4	
38	19322	5	
38	19581	9	
38	19619	5	
38	19647	10	
38	19665	5	
38	19726	4	
38	19841	10	
38	20015	9	
38	20042	7	
38	20067	9	
38	20078	7	
38	20175	6	
38	20209	7	
38	20449	2	
38	20459	4	
38	20565	8	
38	20615	1	
38	20629	5	
38	20658	5	
38	20689	1	
38	20786	10	
38	20939	4	
38	20950	6	
38	21000	2	
38	21052	4	
38	21178	3	
38	21394	7	
38	21476	9	
38	21509	4	
38	21534	1	
38	21549	6	
38	21717	10	
38	21749	7	
38	21828	6	
38	21925	5	
38	22131	7	
38	22233	3	
38	22497	3	
38	22597	5	
38	22627	3	
38	22721	3	
38	22726	9	
38	22773	3	
38	22784	6	
38	22792	8	
38	22820	3	
38	22894	5	
38	22956	10	
38	23136	6	
38	23196	4	
38	23199	2	
38	23210	3	
38	23223	8	
38	23450	1	
38	23472	3	
38	23591	9	
38	23593	3	
38	23652	1	
38	23800	2	
38	23927	5	
38	24000	2	
38	24163	6	
38	24176	3	
38	24375	4	
38	24377	6	
38	24512	3	
38	24535	4	
38	24670	7	
38	24744	7	
38	24752	2	
38	24781	10	
38	24806	3	
38	24827	3	
38	25023	5	
38	25035	6	
38	25079	9	
38	25128	2	
38	25195	10	
38	25234	5	
38	25247	3	
38	25273	6	
38	25310	7	
38	25463	2	
38	25535	5	
38	25548	9	
38	25644	2	
38	25728	4	
38	25897	3	
38	25902	2	
38	25903	6	
38	26089	5	
38	26112	3	
38	26213	1	
38	26229	5	
38	26264	4	
38	26375	2	
38	26388	6	
38	26580	10	
38	26609	2	
38	26643	3	
38	26648	8	
38	26657	2	
38	26777	6	
38	26817	4	
38	26876	2	
38	26878	8	
38	26887	7	
38	27036	5	
38	27038	10	
38	27154	5	
38	27158	1	
38	27182	3	
38	27188	8	
38	27190	8	
38	27289	4	
38	27356	4	
38	27371	10	
38	27474	7	
38	27481	9	
38	27495	4	
38	27526	4	
38	27547	5	
38	27574	10	
38	27575	9	
38	27630	3	
38	27789	3	
38	27799	5	
38	27805	7	
38	27829	7	
38	27962	7	
38	28020	5	
38	28071	6	
38	28096	9	
38	28097	1	
38	28155	1	
38	28429	6	
38	28451	7	
38	28564	6	
38	28593	8	
38	28650	3	
38	28740	9	
38	28801	3	
38	28894	7	
38	28963	1	
38	29082	8	
38	29084	2	
38	29089	6	
38	29106	5	
38	29205	6	
38	29281	10	
38	29437	6	
38	29496	9	
38	29514	9	
38	29588	3	
38	29734	2	
38	29809	5	
38	29857	3	
38	29918	2	
38	29979	2	
38	29982	3	
38	30026	3	
38	30048	2	
38	30153	2	
38	30186	6	
38	30238	7	
38	30250	2	
38	30460	5	
38	30492	7	
38	30568	9	
38	30800	5	
38	30892	8	
38	30970	8	
38	31007	5	
38	31127	8	
38	31358	7	
38	31496	5	
38	31534	2	
38	31555	5	
38	31633	7	
38	31796	9	
38	31852	5	
38	31853	9	
38	32012	5	
38	32026	3	
38	32085	6	
38	32151	2	
38	32164	3	
38	32191	9	
38	32364	2	
38	32377	5	
38	32410	8	
38	32415	7	
38	32544	4	
38	32562	10	
38	32725	3	
38	32732	9	
38	32776	10	
38	32881	7	
38	32920	3	
38	32956	6	
38	33005	2	
38	33023	4	
38	33128	3	
38	33182	5	
38	33354	3	
38	33366	3	
38	33367	6	
38	33371	8	
38	33461	2	
38	33540	6	
38	33674	5	
38	33687	6	
38	33689	4	
38	33691	1	
38	33741	5	
38	33773	3	
38	33852	5	
38	33887	5	
38	33888	4	
38	33954	1	
38	33963	5	
38	34017	6	
38	34034	10	
38	34099	2	
38	34126	6	
38	34295	9	
38	34419	9	
38	34502	4	
38	34519	2	
38	34582	7	
38	34651	9	
38	34803	7	
38	34843	9	
38	34866	10	
38	34903	7	
38	34907	3	
38	34996	4	
38	35130	7	
38	35169	8	
38	35350	3	
38	35426	9	
38	35476	2	
38	35629	9	
38	35639	7	
38	35779	4	
38	35796	8	
38	35984	2	
38	36027	6	
38	36033	8	
38	36042	2	
38	36084	2	
38	36163	8	
38	36223	6	
38	36308	2	
38	36391	1	
38	36451	7	
38	36554	3	
38	36695	9	
38	36768	3	
38	36882	8	
38	36900	3	
38	36904	4	
38	36948	5	
38	36992	3	
38	37146	9	
38	37162	7	
38	37321	5	
38	37369	10	
38	37446	7	
38	37465	3	
38	37507	5	
38	37536	10	
38	37643	8	
38	37648	10	
38	37684	2	
38	37712	6	
38	37824	4	
38	37853	4	
38	37911	2	
38	38041	8	
38	38128	5	
38	38150	2	
38	38265	10	
38	38294	4	
38	38407	1	
38	38603	8	
38	38617	1	
38	38663	8	
38	38677	7	
38	38742	8	
38	38889	7	
38	38959	4	
38	39205	1	
38	39267	6	
38	39456	8	
38	39488	1	
38	39519	1	
38	39554	5	
38	39586	2	
38	39608	6	
38	39639	3	
38	39721	10	
38	39844	2	
38	39898	3	
38	39975	1	
38	39981	5	
38	40016	4	
38	40161	3	
38	40220	6	
38	40300	7	
38	40335	3	
38	40352	4	
38	40370	7	
38	40430	6	
38	40561	4	
38	40595	2	
38	40596	9	
38	40697	4	
38	40854	3	
38	40873	9	
38	40986	8	
38	41116	6	
38	41200	7	
38	41274	6	
38	41812	2	
38	41895	7	
38	42171	2	
38	42300	8	
38	42381	9	
38	42600	4	
38	42734	3	
38	42748	6	
38	42943	3	
38	42960	8	
38	43031	6	
38	43093	9	
38	43155	6	
38	43240	1	
38	43317	2	
38	43551	10	
38	43599	10	
38	43723	9	
38	43764	2	
38	43906	6	
38	43920	9	
38	44034	5	
38	44257	6	
38	44271	2	
38	44366	3	
38	44602	3	
38	44673	4	
38	44710	3	
38	44811	1	
38	44856	3	
38	45076	9	
38	45245	2	
38	45294	4	
38	45332	9	
38	45404	2	
38	45496	9	
38	45504	4	
38	45513	7	
38	45532	2	
38	45541	4	
38	45544	4	
38	45632	6	
38	45737	9	
38	45748	3	
38	45897	2	
38	45911	9	
38	46008	7	
38	46078	7	
38	46140	7	
38	46155	3	
38	46275	6	
38	46338	3	
38	46351	7	
38	46412	9	
38	46529	9	
38	46548	9	
38	46587	5	
38	46624	9	
38	46686	6	
38	46722	9	
38	46738	3	
38	46791	4	
38	46844	6	
38	47106	2	
38	47148	4	
38	47166	6	
38	47263	10	
38	47313	9	
38	47321	6	
38	47615	3	
38	47821	7	
38	47824	2	
38	47845	4	
38	47901	5	
38	47983	4	
38	47994	10	
38	47996	7	
38	48011	6	
38	48123	8	
38	48155	1	
38	48216	9	
38	48284	7	
38	48389	7	
38	48593	5	
38	48611	8	
38	48619	2	
38	48648	4	
38	48796	8	
38	48859	8	
38	48860	2	
38	48890	4	
38	48925	6	
38	48934	5	
38	49007	2	
38	49047	2	
38	49252	4	
38	49379	3	
38	49387	10	
38	49395	3	
38	49450	9	
38	49463	10	
38	49485	3	
38	49502	8	
38	49660	5	
38	49803	9	
38	49937	4	
38	50030	5	
38	50102	10	
38	50176	2	
38	50184	4	
38	50262	1	
38	50266	8	
38	50272	9	
38	50310	3	
38	50382	6	
38	50562	10	
38	50573	10	
38	50717	8	
38	50732	1	
38	50741	8	
38	50908	2	
38	50968	6	
38	51062	10	
38	51130	7	
38	51152	7	
38	51166	9	
38	51174	2	
38	51257	3	
38	51705	9	
38	51729	2	
38	51733	9	
38	51735	4	
38	51766	6	
38	51773	7	
38	51859	8	
38	51911	5	
38	51973	1	
38	52009	10	
38	52122	5	
38	52156	7	
38	52292	5	
38	52472	7	
38	52505	1	
38	52540	9	
38	52694	4	
38	52701	2	
38	52816	5	
38	52851	4	
38	52950	6	
38	53129	7	
38	53372	1	
38	53404	8	
38	53586	8	
38	53615	3	
38	53775	1	
38	53864	3	
38	53914	5	
38	53948	7	
38	53984	5	
38	54004	2	
38	54039	4	
38	54102	2	
